File Name,Error Message
instance_70_v6.json,"Sample larger than population or is negative for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_70_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_72_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_72_v6.json: Unknown string format,"Année for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_73_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_74_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_74_v6.json: Unknown string format,"1930 – 1933 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_74_v6.json: Unknown string format,"1930 – 1931 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_76_v6.json,"Sample larger than population or is negative for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_76_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_76_v6.json: Unknown string format,"* Duchesse d'Autriche (1375-1395) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json: Unknown string format,"* Impératrice du Saint-Empire, reine de Germanie, de Hongrie et de Bohême, archiduchesse d'Autriche (1622-1637) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json: Unknown string format,"* Archiduchesse d'Autriche supérieure (1626-1632) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json: Unknown string format,"* Duchesse d'Autriche antérieure et comtesse de Tyrol (1406-1408) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json: Unknown string format,"* Duchesse d'Autriche intérieure (1402-1407) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json: Unknown string format,"* Margravine d'Autriche (976-994) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_76_v6.json: Unknown string format,"* Reine de Germanie (1273-1281) for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_77_v6.json,"Sample larger than population or is negative for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_77_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_77_v6.json: Unknown string format,"24/02 - 02/03 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"01/01 - 07/01 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"Andrea Petkovic for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"13/01 - 26/01 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"Maria Sharapova for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"09/02 - 15/02 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"07/01 - 13/01 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_77_v6.json: Unknown string format,"05/01 - 11/01 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_79_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_7_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_80_v6.json,"Sample larger than population or is negative for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_80_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_80_v6.json: Unknown string format,"4-6, 6-2, 6-4 for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_81_v6.json,"Sample larger than population or is negative for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_81_v6.json,"String does not contain a date:  for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_81_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_81_v6.json: Unknown string format,"Jelena Janković for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_81_v6.json: Unknown string format,"Chan Hao-ching Chan Yung-jan for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_82_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_83_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_84_v6.json,"String does not contain a date:  for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_85_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'How many [date] had passed between when the [source_col_1] was [val_1] and when the [source_col_1] was [val_2]?', 'type': 'date_difference'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_86_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_87_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_87_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_87_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_87_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_87_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_87_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_89_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
