original_url,converted_url
http://en.wikipedia.org/wiki/Kwon_Chang-hoon,http://en.wikipedia.org/?curid=45224144
http://en.wikipedia.org/wiki/Papy_Djilobodji,http://en.wikipedia.org/?curid=25584289
http://en.wikipedia.org/wiki/Free_Yourself_(song),http://en.wikipedia.org/?curid=6077875
http://en.wikipedia.org/wiki/11th_Parliament_of_Sri_Lanka,http://en.wikipedia.org/?curid=28798622
http://en.wikipedia.org/wiki/School_of_Fish,http://en.wikipedia.org/?curid=853434
http://en.wikipedia.org/wiki/The_Nicki_Wrld_Tour,http://en.wikipedia.org/?curid=59443371
http://en.wikipedia.org/wiki/Minister_for_Customer_Service_(New_South_Wales),http://en.wikipedia.org/?curid=69602678
http://en.wikipedia.org/wiki/List_of_Kazan_khans,http://en.wikipedia.org/?curid=977010
http://en.wikipedia.org/wiki/List_of_Canadian_islands_by_area,http://en.wikipedia.org/?curid=4319368
http://en.wikipedia.org/wiki/Lee_Ving,http://en.wikipedia.org/?curid=1021434
http://en.wikipedia.org/wiki/Blackrock_(film),http://en.wikipedia.org/?curid=1114086
http://en.wikipedia.org/wiki/Skylar_Astin,http://en.wikipedia.org/?curid=12586193
http://en.wikipedia.org/wiki/Raydio,http://en.wikipedia.org/?curid=2410226
http://en.wikipedia.org/wiki/Ken_Horne,http://en.wikipedia.org/?curid=43714580
http://en.wikipedia.org/wiki/Jay_R_discography,http://en.wikipedia.org/?curid=20803038
http://en.wikipedia.org/wiki/Tbilisi_Metro,http://en.wikipedia.org/?curid=722302
http://en.wikipedia.org/wiki/Brigetta_Barrett,http://en.wikipedia.org/?curid=32944792
http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,http://en.wikipedia.org/?curid=48989164
http://en.wikipedia.org/wiki/Spank_Thru,http://en.wikipedia.org/?curid=34272654
http://en.wikipedia.org/wiki/Karthik_(singer),http://en.wikipedia.org/?curid=5124517
http://en.wikipedia.org/wiki/2013%E2%80%9314_Chelsea_F.C._season,http://en.wikipedia.org/?curid=39133387
http://en.wikipedia.org/wiki/Districts_of_Pakistan,http://en.wikipedia.org/?curid=639402
http://en.wikipedia.org/wiki/Federer%E2%80%93Nadal_rivalry,http://en.wikipedia.org/?curid=17271235
http://en.wikipedia.org/wiki/Blunderbuss_(album),http://en.wikipedia.org/?curid=34554701
http://en.wikipedia.org/wiki/LaRuby_May,http://en.wikipedia.org/?curid=46670011
http://en.wikipedia.org/wiki/Azusa_Nojiri,http://en.wikipedia.org/?curid=41231014
http://en.wikipedia.org/wiki/Alabama_Shakes,http://en.wikipedia.org/?curid=34106891
http://en.wikipedia.org/wiki/Gala_(album),http://en.wikipedia.org/?curid=17459229
http://en.wikipedia.org/wiki/Ximena_Sari%C3%B1ana,http://en.wikipedia.org/?curid=17417485
http://en.wikipedia.org/wiki/1952_United_States_presidential_election_in_Nevada,http://en.wikipedia.org/?curid=55117627
http://en.wikipedia.org/wiki/2000_Eisenhower_Trophy,http://en.wikipedia.org/?curid=58933903
http://en.wikipedia.org/wiki/Fiddler_on_the_Roof_(film),http://en.wikipedia.org/?curid=8656796
http://en.wikipedia.org/wiki/Zaldy,http://en.wikipedia.org/?curid=54200811
http://en.wikipedia.org/wiki/Mark_Johnson_(ice_hockey),http://en.wikipedia.org/?curid=1138775
http://en.wikipedia.org/wiki/Sabita_Devi,http://en.wikipedia.org/?curid=47670203
http://en.wikipedia.org/wiki/Sian_Brooke,http://en.wikipedia.org/?curid=73475045
http://en.wikipedia.org/wiki/Lauren_McQueen,http://en.wikipedia.org/?curid=58277274
http://en.wikipedia.org/wiki/James_Ingram,http://en.wikipedia.org/?curid=738361
http://en.wikipedia.org/wiki/Ricki-Lee_Coulter,http://en.wikipedia.org/?curid=1214126
http://en.wikipedia.org/wiki/Wile_Cup,http://en.wikipedia.org/?curid=28340280
http://en.wikipedia.org/wiki/Tukl%C4%99cz,http://en.wikipedia.org/?curid=19521403
http://en.wikipedia.org/wiki/Fiestar,http://en.wikipedia.org/?curid=37385746
http://en.wikipedia.org/wiki/List_of_Bishops_of_Hildesheim,http://en.wikipedia.org/?curid=67441664
http://en.wikipedia.org/wiki/Faith_No_More_discography,http://en.wikipedia.org/?curid=14914729
http://en.wikipedia.org/wiki/2002_Arizona_gubernatorial_election,http://en.wikipedia.org/?curid=18794759
http://en.wikipedia.org/wiki/Punggol_East_Single_Member_Constituency,http://en.wikipedia.org/?curid=31707828
http://en.wikipedia.org/wiki/Tracee_Ellis_Ross,http://en.wikipedia.org/?curid=1014986
http://en.wikipedia.org/wiki/List_of_2014_Indian_Premier_League_personnel_changes,http://en.wikipedia.org/?curid=41598833
http://en.wikipedia.org/wiki/Andy_Jones_(footballer),http://en.wikipedia.org/?curid=62938529
http://en.wikipedia.org/wiki/Wild_Horses_(Wild_Horses_album),http://en.wikipedia.org/?curid=23528642
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_the_Veronicas,http://en.wikipedia.org/?curid=8767100
http://en.wikipedia.org/wiki/Dvicio,http://en.wikipedia.org/?curid=42885156
http://en.wikipedia.org/wiki/Ku_Hye-sun,http://en.wikipedia.org/?curid=66107993
http://en.wikipedia.org/wiki/List_of_cities_and_towns_of_Hungary,http://en.wikipedia.org/?curid=343367
http://en.wikipedia.org/wiki/John_Mair_(athlete),http://en.wikipedia.org/?curid=48153281
http://en.wikipedia.org/wiki/List_of_ONE_Championship_champions,http://en.wikipedia.org/?curid=37246778
http://en.wikipedia.org/wiki/List_of_Speakers_of_the_National_Assembly_of_Guyana,http://en.wikipedia.org/?curid=67331755
http://en.wikipedia.org/wiki/The_Potbelleez,http://en.wikipedia.org/?curid=14342470
http://en.wikipedia.org/wiki/Lamborghini_Countach,http://en.wikipedia.org/?curid=285382
http://en.wikipedia.org/wiki/Andrew_Little_(footballer),http://en.wikipedia.org/?curid=22193299
http://en.wikipedia.org/wiki/Saturday_Morning_Breakfast_Cereal,http://en.wikipedia.org/?curid=5738499
http://en.wikipedia.org/wiki/El_Poblado,http://en.wikipedia.org/?curid=17702769
http://en.wikipedia.org/wiki/Andr%C3%A9s_Palop,http://en.wikipedia.org/?curid=4838495
http://en.wikipedia.org/wiki/Bob_Casey_Jr.,http://en.wikipedia.org/?curid=30875653
http://en.wikipedia.org/wiki/Creeper_discography,http://en.wikipedia.org/?curid=53576782
http://en.wikipedia.org/wiki/Resha_Konkar,http://en.wikipedia.org/?curid=57533771
http://en.wikipedia.org/wiki/1968_Oldham_West_by-election,http://en.wikipedia.org/?curid=31457439
http://en.wikipedia.org/wiki/Politics_of_Ontario,http://en.wikipedia.org/?curid=1586335
http://en.wikipedia.org/wiki/Atom_Willard,http://en.wikipedia.org/?curid=1777230
http://en.wikipedia.org/wiki/New_South_Wales_44_class_locomotive,http://en.wikipedia.org/?curid=8066184
http://en.wikipedia.org/wiki/2015%E2%80%9316_Arunachal_Pradesh_political_crisis,http://en.wikipedia.org/?curid=63829571
http://en.wikipedia.org/wiki/Konstanty_Dombrowicz,http://en.wikipedia.org/?curid=14678959
http://en.wikipedia.org/wiki/Betty_Hutton,http://en.wikipedia.org/?curid=327880
http://en.wikipedia.org/wiki/Kazakhstan,http://en.wikipedia.org/?curid=16642
http://en.wikipedia.org/wiki/Wendell_H._Ford_Expressway,http://en.wikipedia.org/?curid=48886827
http://en.wikipedia.org/wiki/Atomic_(Mogwai_album),http://en.wikipedia.org/?curid=49890207
http://en.wikipedia.org/wiki/Aeroput,http://en.wikipedia.org/?curid=8494777
http://en.wikipedia.org/wiki/Bill_Johnson_(blues_musician),http://en.wikipedia.org/?curid=43290928
http://en.wikipedia.org/wiki/Scott_Clifton,http://en.wikipedia.org/?curid=1773261
http://en.wikipedia.org/wiki/List_of_High_Commissioners_of_Australia_to_the_United_Kingdom,http://en.wikipedia.org/?curid=74588854
http://en.wikipedia.org/wiki/Rolando_Vera_(athlete),http://en.wikipedia.org/?curid=63694903
http://en.wikipedia.org/wiki/Steele_Stebbins,http://en.wikipedia.org/?curid=49377505
http://en.wikipedia.org/wiki/Manoj_Paramahamsa,http://en.wikipedia.org/?curid=16337573
http://en.wikipedia.org/wiki/Marty_Haggard,http://en.wikipedia.org/?curid=42473342
http://en.wikipedia.org/wiki/St._Francis_Brooklyn_Terriers_men's_basketball,http://en.wikipedia.org/?curid=33368839
http://en.wikipedia.org/wiki/Abderrahim_Goumri,http://en.wikipedia.org/?curid=7984957
http://en.wikipedia.org/wiki/Maximiliano_Z%C3%A1rate,http://en.wikipedia.org/?curid=56104608
http://en.wikipedia.org/wiki/Phendula,http://en.wikipedia.org/?curid=40591211
http://en.wikipedia.org/wiki/Caledonian_Railway_55_Class,http://en.wikipedia.org/?curid=41546420
http://en.wikipedia.org/wiki/Phil_Davies_(politician),http://en.wikipedia.org/?curid=57583337
http://en.wikipedia.org/wiki/Zweikanalton,http://en.wikipedia.org/?curid=3666628
http://en.wikipedia.org/wiki/Judges_of_the_International_Criminal_Court,http://en.wikipedia.org/?curid=6158823
http://en.wikipedia.org/wiki/Weinsberg,http://en.wikipedia.org/?curid=1940863
http://en.wikipedia.org/wiki/Vanessa_Mdee,http://en.wikipedia.org/?curid=41213529
http://en.wikipedia.org/wiki/Empire_of_the_Sun_(band),http://en.wikipedia.org/?curid=19522170
"http://en.wikipedia.org/wiki/La_Paz,_Agusan_del_Sur",http://en.wikipedia.org/?curid=2050407
http://en.wikipedia.org/wiki/Death_Cab_for_Cutie,http://en.wikipedia.org/?curid=594504
http://en.wikipedia.org/wiki/Sam_Jennings,http://en.wikipedia.org/?curid=21642940
http://en.wikipedia.org/wiki/London_Calling_(song),http://en.wikipedia.org/?curid=1124749
http://en.wikipedia.org/wiki/Leigh_Taylor-Young,http://en.wikipedia.org/?curid=2574835
http://en.wikipedia.org/wiki/Cincinnati,http://en.wikipedia.org/?curid=18522615
http://en.wikipedia.org/wiki/Omar_Cisneros,http://en.wikipedia.org/?curid=33625091
http://en.wikipedia.org/wiki/Amanda_Seyfried,http://en.wikipedia.org/?curid=1020882
http://en.wikipedia.org/wiki/Yasumasa_Nishino,http://en.wikipedia.org/?curid=63300872
http://en.wikipedia.org/wiki/Tommy_McLaren,http://en.wikipedia.org/?curid=21275969
http://en.wikipedia.org/wiki/1969_South_Korean_constitutional_referendum,http://en.wikipedia.org/?curid=31582872
http://en.wikipedia.org/wiki/2011_Bolsover_District_Council_election,http://en.wikipedia.org/?curid=43359404
http://en.wikipedia.org/wiki/1991_Estonian_independence_referendum,http://en.wikipedia.org/?curid=33812540
http://en.wikipedia.org/wiki/Bunmi_Mojekwu,http://en.wikipedia.org/?curid=26057041
http://en.wikipedia.org/wiki/U15_Group_of_Canadian_Research_Universities,http://en.wikipedia.org/?curid=7954789
http://en.wikipedia.org/wiki/Wildlife_of_Kerala,http://en.wikipedia.org/?curid=3794812
http://en.wikipedia.org/wiki/Jang_Mi-ran,http://en.wikipedia.org/?curid=12992963
http://en.wikipedia.org/wiki/List_of_Emma_Stone_performances,http://en.wikipedia.org/?curid=51203997
http://en.wikipedia.org/wiki/Scripps_College,http://en.wikipedia.org/?curid=472163
http://en.wikipedia.org/wiki/Domicile_(astrology),http://en.wikipedia.org/?curid=1770101
http://en.wikipedia.org/wiki/Sandaime_J_Soul_Brothers,http://en.wikipedia.org/?curid=44973031
http://en.wikipedia.org/wiki/Hannu_Virta,http://en.wikipedia.org/?curid=9605099
http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Malaysia,http://en.wikipedia.org/?curid=14586797
http://en.wikipedia.org/wiki/Jackie_Bestall,http://en.wikipedia.org/?curid=6139314
http://en.wikipedia.org/wiki/Filippo_Inzaghi,http://en.wikipedia.org/?curid=968320
http://en.wikipedia.org/wiki/List_of_Grand_Prix_motorcycle_racing_World_Champions_by_year,http://en.wikipedia.org/?curid=65910018
http://en.wikipedia.org/wiki/Jack_Wink,http://en.wikipedia.org/?curid=32094335
http://en.wikipedia.org/wiki/A-Reece,http://en.wikipedia.org/?curid=52303169
http://en.wikipedia.org/wiki/Warren_Hill_(musician),http://en.wikipedia.org/?curid=18395904
http://en.wikipedia.org/wiki/Capricorn_(Jay_Chou_album),http://en.wikipedia.org/?curid=19399630
http://en.wikipedia.org/wiki/Mayurbhanj_(Lok_Sabha_constituency),http://en.wikipedia.org/?curid=71412489
http://en.wikipedia.org/wiki/Pablo_Cruise,http://en.wikipedia.org/?curid=514960
http://en.wikipedia.org/wiki/North_Dakota_State_Bison_football,http://en.wikipedia.org/?curid=4467453
http://en.wikipedia.org/wiki/Internet_Explorer_version_history,http://en.wikipedia.org/?curid=20698208
http://en.wikipedia.org/wiki/Jason_Watkins_(actor),http://en.wikipedia.org/?curid=65320125
http://en.wikipedia.org/wiki/Fabrizio_Moro,http://en.wikipedia.org/?curid=37949528
http://en.wikipedia.org/wiki/Tim_Steele_(footballer),http://en.wikipedia.org/?curid=10145831
http://en.wikipedia.org/wiki/Archie_Mitchell_(footballer),http://en.wikipedia.org/?curid=28347633
http://en.wikipedia.org/wiki/The_Fugitive_(TV_series),http://en.wikipedia.org/?curid=64395392
http://en.wikipedia.org/wiki/Paul_Allen_(footballer),http://en.wikipedia.org/?curid=4727819
http://en.wikipedia.org/wiki/Tini_(album),http://en.wikipedia.org/?curid=49945598
http://en.wikipedia.org/wiki/Mariah_Buzolin,http://en.wikipedia.org/?curid=36814108
http://en.wikipedia.org/wiki/Ou_Est_le_Swimming_Pool,http://en.wikipedia.org/?curid=27328408
http://en.wikipedia.org/wiki/Darna,http://en.wikipedia.org/?curid=1824001
http://en.wikipedia.org/wiki/Holden_Commodore_(VY),http://en.wikipedia.org/?curid=6295014
http://en.wikipedia.org/wiki/Paddington_North_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=4955223
http://en.wikipedia.org/wiki/1985_Estonian_Supreme_Soviet_election,http://en.wikipedia.org/?curid=40382406
http://en.wikipedia.org/wiki/C_with_bar,http://en.wikipedia.org/?curid=43843696
http://en.wikipedia.org/wiki/Kriti_Kharbanda,http://en.wikipedia.org/?curid=31545116
http://en.wikipedia.org/wiki/1964_Vuelta_a_Espa%C3%B1a,http://en.wikipedia.org/?curid=16512575
http://en.wikipedia.org/wiki/Garry_Lefebvre,http://en.wikipedia.org/?curid=33743093
http://en.wikipedia.org/wiki/Jamie_Bell,http://en.wikipedia.org/?curid=1194370
http://en.wikipedia.org/wiki/Josh_Gatt,http://en.wikipedia.org/?curid=30317396
http://en.wikipedia.org/wiki/The_Fifth_Element,http://en.wikipedia.org/?curid=143809
http://en.wikipedia.org/wiki/Gianmarco_Tamberi,http://en.wikipedia.org/?curid=35973336
http://en.wikipedia.org/wiki/List_of_Strikeforce_champions,http://en.wikipedia.org/?curid=21450688
http://en.wikipedia.org/wiki/Mats_Valk,http://en.wikipedia.org/?curid=38841270
http://en.wikipedia.org/wiki/Biman_Bangladesh_Airlines,http://en.wikipedia.org/?curid=285794
http://en.wikipedia.org/wiki/Doc_Brown_(rapper),http://en.wikipedia.org/?curid=5905652
http://en.wikipedia.org/wiki/Jocelyn_Lane,http://en.wikipedia.org/?curid=1766779
http://en.wikipedia.org/wiki/Pat_%26_Mat,http://en.wikipedia.org/?curid=30861567
http://en.wikipedia.org/wiki/Steven_Ma,http://en.wikipedia.org/?curid=5375577
http://en.wikipedia.org/wiki/List_of_churches_in_Aust-Agder,http://en.wikipedia.org/?curid=53465436
http://en.wikipedia.org/wiki/1909_Rangitikei_by-election,http://en.wikipedia.org/?curid=50552854
http://en.wikipedia.org/wiki/The_Cascades_(band),http://en.wikipedia.org/?curid=6323411
http://en.wikipedia.org/wiki/Tye_Hill,http://en.wikipedia.org/?curid=4945024
http://en.wikipedia.org/wiki/Rhonda_Jones,http://en.wikipedia.org/?curid=30968779
http://en.wikipedia.org/wiki/List_of_Irish_Leaders_of_the_Opposition,http://en.wikipedia.org/?curid=62250187
http://en.wikipedia.org/wiki/List_of_winners_of_the_National_Book_Award,http://en.wikipedia.org/?curid=16894500
"http://en.wikipedia.org/wiki/Helgi_Dan%C3%ADelsson_(footballer,_born_1981)",http://en.wikipedia.org/?curid=7725601
http://en.wikipedia.org/wiki/1929_German_referendum,http://en.wikipedia.org/?curid=32787347
http://en.wikipedia.org/wiki/Zsa_Zsa_Padilla,http://en.wikipedia.org/?curid=7027788
http://en.wikipedia.org/wiki/Rocket_Girls_101,http://en.wikipedia.org/?curid=57753283
http://en.wikipedia.org/wiki/Burcu_Y%C3%BCksel,http://en.wikipedia.org/?curid=28696740
http://en.wikipedia.org/wiki/Charles_Baker_(footballer),http://en.wikipedia.org/?curid=14713909
http://en.wikipedia.org/wiki/List_of_Governors_of_Oklahoma,http://en.wikipedia.org/?curid=60664077
http://en.wikipedia.org/wiki/International_Earth_Science_Olympiad,http://en.wikipedia.org/?curid=19031547
http://en.wikipedia.org/wiki/List_of_iOS_devices,http://en.wikipedia.org/?curid=65354353
http://en.wikipedia.org/wiki/Fat_Freddy's_Drop,http://en.wikipedia.org/?curid=1668798
http://en.wikipedia.org/wiki/Simon_Ward,http://en.wikipedia.org/?curid=2987332
http://en.wikipedia.org/wiki/Joe_Budden_(album),http://en.wikipedia.org/?curid=7068827
http://en.wikipedia.org/wiki/Caddy_Works,http://en.wikipedia.org/?curid=4438223
http://en.wikipedia.org/wiki/Len_Wiseman,http://en.wikipedia.org/?curid=891601
http://en.wikipedia.org/wiki/Helsinki_Airport,http://en.wikipedia.org/?curid=141541
http://en.wikipedia.org/wiki/Sam_Callis,http://en.wikipedia.org/?curid=11158474
http://en.wikipedia.org/wiki/Shipley_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1816448
http://en.wikipedia.org/wiki/Supriyati_Sutono,http://en.wikipedia.org/?curid=47063119
http://en.wikipedia.org/wiki/Kiko_Casilla,http://en.wikipedia.org/?curid=6124398
http://en.wikipedia.org/wiki/Dallas_Wayne,http://en.wikipedia.org/?curid=16670494
"http://en.wikipedia.org/wiki/Right_Now,_Wrong_Then",http://en.wikipedia.org/?curid=47649562
http://en.wikipedia.org/wiki/B._Narsing_Rao,http://en.wikipedia.org/?curid=26902412
http://en.wikipedia.org/wiki/Wolfgang_Reitherman,http://en.wikipedia.org/?curid=1701060
http://en.wikipedia.org/wiki/Jonathan_Groff,http://en.wikipedia.org/?curid=10798245
http://en.wikipedia.org/wiki/2012_IAAF_Diamond_League,http://en.wikipedia.org/?curid=62689111
http://en.wikipedia.org/wiki/2009_Ashes_series,http://en.wikipedia.org/?curid=8708994
http://en.wikipedia.org/wiki/Testosterone_buciclate,http://en.wikipedia.org/?curid=51778615
http://en.wikipedia.org/wiki/David_Costabile,http://en.wikipedia.org/?curid=22449423
http://en.wikipedia.org/wiki/George_Baker_(Indian_actor),http://en.wikipedia.org/?curid=42239221
http://en.wikipedia.org/wiki/Iva_Prandzheva,http://en.wikipedia.org/?curid=2746262
http://en.wikipedia.org/wiki/Christopher_Jackson_(actor),http://en.wikipedia.org/?curid=47507452
http://en.wikipedia.org/wiki/All_Time_Low_(Jon_Bellion_song),http://en.wikipedia.org/?curid=51634942
http://en.wikipedia.org/wiki/Korei_(Odisha_Vidhan_Sabha_constituency),http://en.wikipedia.org/?curid=66410590
http://en.wikipedia.org/wiki/1958_Syrian_United_Arab_Republic_referendum,http://en.wikipedia.org/?curid=30992205
http://en.wikipedia.org/wiki/Johnny_Burnette,http://en.wikipedia.org/?curid=246327
http://en.wikipedia.org/wiki/2010_United_States_Virgin_Islands_gubernatorial_election,http://en.wikipedia.org/?curid=23272587
http://en.wikipedia.org/wiki/Colorado_Mammoth,http://en.wikipedia.org/?curid=246383
http://en.wikipedia.org/wiki/Vince_Hilaire,http://en.wikipedia.org/?curid=13084193
http://en.wikipedia.org/wiki/1896_Paris%E2%80%93Marseille%E2%80%93Paris,http://en.wikipedia.org/?curid=38322225
http://en.wikipedia.org/wiki/Remalda_Kergyt%C4%97-Dauskurdien%C4%97,http://en.wikipedia.org/?curid=28114981
http://en.wikipedia.org/wiki/Yelena_Belevskaya,http://en.wikipedia.org/?curid=3572787
http://en.wikipedia.org/wiki/John_Potts_(footballer),http://en.wikipedia.org/?curid=21861748
http://en.wikipedia.org/wiki/Catch_the_Wave,http://en.wikipedia.org/?curid=36634141
http://en.wikipedia.org/wiki/List_of_areas_in_the_United_States_National_Park_System,http://en.wikipedia.org/?curid=44492
http://en.wikipedia.org/wiki/BMW_M47,http://en.wikipedia.org/?curid=1285475
http://en.wikipedia.org/wiki/Eimear_Mullan,http://en.wikipedia.org/?curid=54074857
http://en.wikipedia.org/wiki/Bleu_Landau,http://en.wikipedia.org/?curid=54110695
http://en.wikipedia.org/wiki/Armenia_Aircompany,http://en.wikipedia.org/?curid=61681860
http://en.wikipedia.org/wiki/Athletics_at_the_1932_Summer_Olympics_%E2%80%93_Women's_high_jump,http://en.wikipedia.org/?curid=26837857
http://en.wikipedia.org/wiki/Park_Subin,http://en.wikipedia.org/?curid=43358381
http://en.wikipedia.org/wiki/Torchy_Blane,http://en.wikipedia.org/?curid=2515213
http://en.wikipedia.org/wiki/Ms._International_(pageant),http://en.wikipedia.org/?curid=54754172
http://en.wikipedia.org/wiki/Hohenzollern_Locomotive_Works,http://en.wikipedia.org/?curid=11655158
http://en.wikipedia.org/wiki/1958_Japanese_general_election,http://en.wikipedia.org/?curid=26194151
http://en.wikipedia.org/wiki/Love_FM_(Japan),http://en.wikipedia.org/?curid=12128421
http://en.wikipedia.org/wiki/86th_Guards_Fighter_Aviation_Regiment,http://en.wikipedia.org/?curid=54196830
http://en.wikipedia.org/wiki/Athletics_at_the_1976_Summer_Olympics_%E2%80%93_Men's_triple_jump,http://en.wikipedia.org/?curid=31826544
http://en.wikipedia.org/wiki/Cameron_Gharaee,http://en.wikipedia.org/?curid=47720177
http://en.wikipedia.org/wiki/1951_Swiss_federal_election,http://en.wikipedia.org/?curid=16359617
http://en.wikipedia.org/wiki/List_of_ambassadors_of_the_United_States_to_Morocco,http://en.wikipedia.org/?curid=3309890
http://en.wikipedia.org/wiki/Sarah_Gavron,http://en.wikipedia.org/?curid=20868742
http://en.wikipedia.org/wiki/List_of_Swimming_World_Swimmers_of_the_Year,http://en.wikipedia.org/?curid=4223647
http://en.wikipedia.org/wiki/Charlie_Korsmo,http://en.wikipedia.org/?curid=1822230
http://en.wikipedia.org/wiki/Jennifer_Jones,http://en.wikipedia.org/?curid=67375
http://en.wikipedia.org/wiki/Music_Instructor,http://en.wikipedia.org/?curid=2017606
http://en.wikipedia.org/wiki/Dhauli_Express,http://en.wikipedia.org/?curid=23793453
http://en.wikipedia.org/wiki/Beautiful_Intentions_Tour,http://en.wikipedia.org/?curid=36218922
http://en.wikipedia.org/wiki/Leonardo_DiCaprio_filmography,http://en.wikipedia.org/?curid=35934168
http://en.wikipedia.org/wiki/Dutch_Sommer,http://en.wikipedia.org/?curid=16753746
"http://en.wikipedia.org/wiki/Killeen,_Texas",http://en.wikipedia.org/?curid=135478
http://en.wikipedia.org/wiki/1992_Ghanaian_parliamentary_election,http://en.wikipedia.org/?curid=11391863
http://en.wikipedia.org/wiki/Mika_Helkearo,http://en.wikipedia.org/?curid=17337877
http://en.wikipedia.org/wiki/Chuck_Dressen,http://en.wikipedia.org/?curid=2195358
http://en.wikipedia.org/wiki/1985_Epsom_Derby,http://en.wikipedia.org/?curid=39555720
http://en.wikipedia.org/wiki/List_of_AAU_men's_basketball_champions,http://en.wikipedia.org/?curid=51780747
http://en.wikipedia.org/wiki/Francisca_Valenzuela,http://en.wikipedia.org/?curid=19924237
http://en.wikipedia.org/wiki/Andy_Gonz%C3%A1lez_(athlete),http://en.wikipedia.org/?curid=61439026
http://en.wikipedia.org/wiki/List_of_Polish_monarchs,http://en.wikipedia.org/?curid=26288
http://en.wikipedia.org/wiki/Jon_Seda,http://en.wikipedia.org/?curid=1362874
http://en.wikipedia.org/wiki/Holman_ministry_(1913%E2%80%9316),http://en.wikipedia.org/?curid=67996507
http://en.wikipedia.org/wiki/2015_Philadelphia_mayoral_election,http://en.wikipedia.org/?curid=39404711
http://en.wikipedia.org/wiki/Twenty-fifth_Dynasty_of_Egypt,http://en.wikipedia.org/?curid=28857383
http://en.wikipedia.org/wiki/Pierre_Niney,http://en.wikipedia.org/?curid=41891217
http://en.wikipedia.org/wiki/My_Love_Is_Like...Wo,http://en.wikipedia.org/?curid=6220324
http://en.wikipedia.org/wiki/Kunal_Khemu,http://en.wikipedia.org/?curid=6931207
"http://en.wikipedia.org/wiki/R%C3%ADo_Chico_Department,_Santa_Cruz",http://en.wikipedia.org/?curid=21609679
http://en.wikipedia.org/wiki/Manav_Gohil,http://en.wikipedia.org/?curid=2959645
http://en.wikipedia.org/wiki/Yalitza_Aparicio,http://en.wikipedia.org/?curid=59157153
http://en.wikipedia.org/wiki/Abebe_Mekonnen,http://en.wikipedia.org/?curid=7526923
http://en.wikipedia.org/wiki/Eifelsteig,http://en.wikipedia.org/?curid=42677716
http://en.wikipedia.org/wiki/Crystal_Bowersox,http://en.wikipedia.org/?curid=26250151
http://en.wikipedia.org/wiki/Kamil_Glik,http://en.wikipedia.org/?curid=19323412
http://en.wikipedia.org/wiki/English_brewery_cask_units,http://en.wikipedia.org/?curid=31302683
http://en.wikipedia.org/wiki/James_Abrahart,http://en.wikipedia.org/?curid=45440484
http://en.wikipedia.org/wiki/Weightlifting_at_the_1936_Summer_Olympics_%E2%80%93_Men's_60_kg,http://en.wikipedia.org/?curid=20007867
http://en.wikipedia.org/wiki/Brian_Barnwell,http://en.wikipedia.org/?curid=52644718
http://en.wikipedia.org/wiki/Ontario_Junior_C_Lacrosse_League,http://en.wikipedia.org/?curid=47368430
http://en.wikipedia.org/wiki/Debbie_Marti,http://en.wikipedia.org/?curid=21658607
http://en.wikipedia.org/wiki/North_American_Hockey_League,http://en.wikipedia.org/?curid=1061938
http://en.wikipedia.org/wiki/Abdelkader_El_Mouaziz,http://en.wikipedia.org/?curid=2848653
http://en.wikipedia.org/wiki/Roni_Porokara,http://en.wikipedia.org/?curid=5590820
http://en.wikipedia.org/wiki/Ben_Cross,http://en.wikipedia.org/?curid=2871405
http://en.wikipedia.org/wiki/Louis_Vuitton_Trophy_Auckland,http://en.wikipedia.org/?curid=25072200
http://en.wikipedia.org/wiki/Vanessa_Paradis,http://en.wikipedia.org/?curid=660446
http://en.wikipedia.org/wiki/Synchestra,http://en.wikipedia.org/?curid=3290383
"http://en.wikipedia.org/wiki/Andy_Williams_(footballer,_born_1962)",http://en.wikipedia.org/?curid=15296320
http://en.wikipedia.org/wiki/2009_NHL_Entry_Draft,http://en.wikipedia.org/?curid=10897046
http://en.wikipedia.org/wiki/Wiyaala,http://en.wikipedia.org/?curid=40817167
http://en.wikipedia.org/wiki/Julias_Moon,http://en.wikipedia.org/?curid=42705969
http://en.wikipedia.org/wiki/Lim_Hyo-jun,http://en.wikipedia.org/?curid=56547886
http://en.wikipedia.org/wiki/1945_Colombian_parliamentary_election,http://en.wikipedia.org/?curid=39499951
http://en.wikipedia.org/wiki/List_of_Speakers_of_the_Parliament_of_Nauru,http://en.wikipedia.org/?curid=67331780
http://en.wikipedia.org/wiki/The_Voice_Thailand,http://en.wikipedia.org/?curid=36918840
http://en.wikipedia.org/wiki/Archie_Campbell,http://en.wikipedia.org/?curid=64033233
http://en.wikipedia.org/wiki/Casiopea_(album),http://en.wikipedia.org/?curid=12694743
http://en.wikipedia.org/wiki/GWR_9400_Class,http://en.wikipedia.org/?curid=2169697
http://en.wikipedia.org/wiki/Venues_of_the_1994_Winter_Olympics,http://en.wikipedia.org/?curid=26451030
http://en.wikipedia.org/wiki/Swimming_at_the_2016_Summer_Olympics_%E2%80%93_Men's_marathon_10_kilometre,http://en.wikipedia.org/?curid=45186815
