_index,_id,_source.name,_source.nbPages,_source.children,_source.updatedDate
corpus_cat_personnalitesfeminines100_fr,Coureuse de 400 mètres,Coureuse de 400 mètres,621,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Coureuse de 200 mètres,Coureuse de 200 mètres,550,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Écrivain romantique,Écrivain romantique,92,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Biathlon aux Jeux olympiques,Biathlon aux Jeux olympiques,21,"['Biathlon aux Jeux olympiques de 2010', 'Biathlon aux Jeux olympiques de 2014', 'Biathlète aux Jeux olympiques', 'Biathlon aux Jeux olympiques de 2018', 'Biathlon aux Jeux olympiques de 2022', ""Biathlon aux Jeux olympiques de la jeunesse d'hiver"", 'Biathlon aux Jeux olympiques de 2006']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Île-de-France/Articles liés,Portail:Île-de-France/Articles liés,35901,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chevalier des Arts et des Lettres,Chevalier des Arts et des Lettres,1466,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand cordon de l'ordre de Léopold,Grand cordon de l'ordre de Léopold,219,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Brisbane,Naissance à Brisbane,333,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Neuilly-sur-Seine,Naissance à Neuilly-sur-Seine,887,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Saint-Germain-en-Laye,Naissance à Saint-Germain-en-Laye,240,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Val-de-Marne/Articles liés,Portail:Val-de-Marne/Articles liés,1343,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Sport automobile/Articles liés,Portail:Sport automobile/Articles liés,13997,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Coureuse de cyclo-cross,Coureuse de cyclo-cross,194,"[""Championne d'Europe de cyclo-cross"", 'Championne du monde de cyclo-cross']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Championne de tennis titrée aux Masters,Championne de tennis titrée aux Masters,71,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Luxembourg/Articles liés,Portail:Luxembourg/Articles liés,3821,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Coureuse cycliste aux Jeux olympiques d'été de 2008,Coureuse cycliste aux Jeux olympiques d'été de 2008,128,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de tennis championne du monde junior,Joueuse de tennis championne du monde junior,51,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Histoire de la Bourgogne,Histoire de la Bourgogne,203,"['Lingons', 'Duc de Bourgogne', 'Bataille impliquant la Bourgogne', ""Comte d'Autun"", 'Histoire de la Nièvre', ""Histoire de la Côte-d'Or"", ""Histoire de l'Yonne"", 'Guilhemide', 'Histoire de Saône-et-Loire', 'Histoire du Morvan', 'Duchesse de Bourgogne', 'Ancien diocèse catholique en Bourgogne', 'Duc de Nevers', 'Décès dans la province de Bourgogne', 'Conseiller régional de Bourgogne', 'Naissance dans la province de Bourgogne', 'Famille noble de Bourgogne', 'Famille de Bourgogne', 'Bourgogne médiévale', 'Palais des ducs de Bourgogne', 'Patronyme bourguignon', 'Château en Bourgogne-Franche-Comté', 'Noblesse de Bourgogne', 'Duché de Bourgogne', ""Administration d'Ancien Régime en Bourgogne"", 'Historien de la Bourgogne']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Nageuse aux Jeux olympiques d'été de 2004,Nageuse aux Jeux olympiques d'été de 2004,151,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de tennis aux Jeux olympiques d'été de 2008,Joueuse de tennis aux Jeux olympiques d'été de 2008,82,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de tennis aux Jeux olympiques d'été de 1996,Joueuse de tennis aux Jeux olympiques d'été de 1996,72,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de tennis aux Jeux olympiques d'été de 2000,Joueuse de tennis aux Jeux olympiques d'été de 2000,79,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de tennis aux Jeux olympiques d'été de 2004,Joueuse de tennis aux Jeux olympiques d'été de 2004,80,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Jeux olympiques/Articles liés,Portail:Jeux olympiques/Articles liés,11073,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Sports d'hiver/Articles liés,Portail:Sports d'hiver/Articles liés,34033,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Sports de combat/Articles liés,Portail:Sports de combat/Articles liés,6382,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Championne olympique d'athlétisme,Championne olympique d'athlétisme,347,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Prix d'interprétation féminine au Festival de Cannes,Prix d'interprétation féminine au Festival de Cannes,92,"[""Film avec un prix d'interprétation féminine au Festival de Cannes""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Australie/Articles liés,Portail:Australie/Articles liés,23349,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Championne olympique de tennis,Championne olympique de tennis,30,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Membre du cabinet du président Barack Obama,Membre du cabinet du président Barack Obama,36,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Sarthe/Articles liés,Portail:Sarthe/Articles liés,2023,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance dans le 17e arrondissement de Paris,Naissance dans le 17e arrondissement de Paris,741,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance dans le 12e arrondissement de Paris,Naissance dans le 12e arrondissement de Paris,582,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance dans le 16e arrondissement de Paris,Naissance dans le 16e arrondissement de Paris,1019,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Villeurbanne,Naissance à Villeurbanne,75,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Blues/Articles liés,Portail:Blues/Articles liés,1972,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Torquay,Naissance à Torquay,25,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Droit français/Articles liés,Portail:Droit français/Articles liés,6890,['Portail:Droit du travail en France/Articles liés'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Jazz/Articles liés,Portail:Jazz/Articles liés,6895,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Paris/Articles liés,Portail:Paris/Articles liés,22387,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Nageuse aux Jeux olympiques d'été de 2008,Nageuse aux Jeux olympiques d'été de 2008,222,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Canada/Articles liés,Portail:Canada/Articles liés,74964,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Eurovision/Articles liés,Portail:Eurovision/Articles liés,4025,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Conjoint d'un sénateur des États-Unis,Conjoint d'un sénateur des États-Unis,27,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Philanthrope britannique,Philanthrope britannique,86,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Russie/Articles liés,Portail:Russie/Articles liés,35268,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Caracas,Naissance à Caracas,349,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Astronautique/Articles liés,Portail:Astronautique/Articles liés,5621,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Histoire des sciences/Articles liés,Portail:Histoire des sciences/Articles liés,10528,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Femme astronaute,Femme astronaute,102,['Wikipédia:ébauche astronaute'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand-croix de l'ordre de la Couronne,Grand-croix de l'ordre de la Couronne,120,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Illinois/Articles liés,Portail:Illinois/Articles liés,6210,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Fantasy et fantastique/Articles liés,Portail:Fantasy et fantastique/Articles liés,19143,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Traduction incomplète,Traduction incomplète,1155,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Grèce/Articles liés,Portail:Grèce/Articles liés,12673,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Bois-le-Duc,Naissance à Bois-le-Duc,92,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Amérique/Articles liés,Portail:Amérique/Articles liés,420029,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Wikipédia:ébauche personnalité sud-coréenne,Wikipédia:ébauche personnalité sud-coréenne,100,"['Wikipédia:ébauche acteur sud-coréen', 'Wikipédia:ébauche chanteur sud-coréen', 'Wikipédia:ébauche manhwaga', 'Wikipédia:ébauche sportif sud-coréen', 'Wikipédia:ébauche réalisateur sud-coréen', 'Wikipédia:ébauche personnalité politique sud-coréenne']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice française de télévision,Actrice française de télévision,742,['Actrice de Plus belle la vie'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Transports/Articles liés,Portail:Transports/Articles liés,116154,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Lille Métropole/Articles liés,Portail:Lille Métropole/Articles liés,2369,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Suède/Articles liés,Portail:Suède/Articles liés,15663,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Norvège/Articles liés,Portail:Norvège/Articles liés,12735,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Danemark/Articles liés,Portail:Danemark/Articles liés,8962,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Guyane/Articles liés,Portail:Guyane/Articles liés,1808,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Sénatrice des États-Unis,Sénatrice des États-Unis,57,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Michigan/Articles liés,Portail:Michigan/Articles liés,2225,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Dame commandeur de l'ordre de l'Empire britannique,Dame commandeur de l'ordre de l'Empire britannique,333,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Années 2010/Articles liés,Portail:Années 2010/Articles liés,52352,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Duché de Bretagne,Duché de Bretagne,30,"['Office du duché de Bretagne', 'Résidence des ducs de Bretagne', 'Traité signé par la Bretagne', 'Histoire militaire du duché de Bretagne', 'Ordre du duché de Bretagne', 'Personnalité du duché de Bretagne', 'Histoire du duché de Bretagne par siècle', 'Comté de Bretagne', 'Wikipédia:ébauche Duché de Bretagne']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Villeneuve-Saint-Georges,Naissance à Villeneuve-Saint-Georges,83,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Riverside (Californie),Naissance à Riverside (Californie),60,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Auteur britannique de roman d'espionnage,Auteur britannique de roman d'espionnage,118,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Pays-Bas/Articles liés,Portail:Pays-Bas/Articles liés,21524,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Belgique/Articles liés,Portail:Belgique/Articles liés,47870,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Royaume-Uni/Articles liés,Portail:Royaume-Uni/Articles liés,105973,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Littérature/Articles liés,Portail:Littérature/Articles liés,84824,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Slovaquie/Articles liés,Portail:Slovaquie/Articles liés,5786,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Maghreb/Articles liés,Portail:Maghreb/Articles liés,31142,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Israël/Articles liés,Portail:Israël/Articles liés,6505,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Politique/Articles liés,Portail:Politique/Articles liés,149220,"['Portail:Politique sociale/Articles liés', 'Portail:Biographie/Articles liés/Politique']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Judaïsme/Articles liés,Portail:Judaïsme/Articles liés,10202,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Christianisme/Articles liés,Portail:Christianisme/Articles liés,79333,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Poitou-Charentes/Articles liés,Portail:Poitou-Charentes/Articles liés,7252,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Histoire/Articles liés,Portail:Histoire/Articles liés,485561,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Seconde Guerre mondiale/Articles liés,Portail:Seconde Guerre mondiale/Articles liés,31402,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Harry Potter/Articles liés,Portail:Harry Potter/Articles liés,172,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Erlangen,Naissance à Erlangen,48,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Europe/Articles liés,Portail:Europe/Articles liés,1126224,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Environnement/Articles liés,Portail:Environnement/Articles liés,14293,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Cinéma français/Articles liés,Portail:Cinéma français/Articles liés,32253,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Oscar d'honneur,Oscar d'honneur,161,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Allier/Articles liés,Portail:Allier/Articles liés,2197,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Auvergne/Articles liés,Portail:Auvergne/Articles liés,7995,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Pays de la Loire/Articles liés,Portail:Pays de la Loire/Articles liés,13648,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Seine-et-Marne/Articles liés,Portail:Seine-et-Marne/Articles liés,2526,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Occitanie/Articles liés,Portail:Occitanie/Articles liés,4813,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Pays basque/Articles liés,Portail:Pays basque/Articles liés,5031,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Pays catalans/Articles liés,Portail:Pays catalans/Articles liés,11813,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Récipiendaire de l'ordre de l'Aigle blanc,Récipiendaire de l'ordre de l'Aigle blanc,347,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Détroit (Michigan),Naissance à Détroit (Michigan),719,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Libéralisme/Articles liés,Portail:Libéralisme/Articles liés,1340,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Saint-Pierre-et-Miquelon/Articles liés,Portail:Saint-Pierre-et-Miquelon/Articles liés,232,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:XVIIIe siècle/Articles liés,Portail:XVIIIe siècle/Articles liés,23249,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Corée du Sud/Articles liés,Portail:Corée du Sud/Articles liés,8051,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Soul et funk/Articles liés,Portail:Soul et funk/Articles liés,1372,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Records/Articles liés,Portail:Records/Articles liés,1719,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Suisse centrale/Articles liés,Portail:Suisse centrale/Articles liés,1005,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:République populaire de Chine/Articles liés,Portail:République populaire de Chine/Articles liés,26741,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Monde colonial/Articles liés,Portail:Monde colonial/Articles liés,8516,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Angleterre/Articles liés,Portail:Angleterre/Articles liés,39205,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Détentrice d'un record du monde d'athlétisme,Détentrice d'un record du monde d'athlétisme,305,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Los Angeles/Articles liés,Portail:Los Angeles/Articles liés,2768,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Bande dessinée francophone/Articles liés,Portail:Bande dessinée francophone/Articles liés,6525,['Portail:Astérix/Articles liés'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Entre-deux-guerres/Articles liés,Portail:Entre-deux-guerres/Articles liés,20369,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Chicago/Articles liés,Portail:Chicago/Articles liés,2176,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Médaillée d'argent olympique tchèque,Médaillée d'argent olympique tchèque,9,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Biathlète (femme) aux Jeux olympiques d'hiver de 2014,Biathlète (femme) aux Jeux olympiques d'hiver de 2014,94,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Militant pour les droits LGBT aux États-Unis,Militant pour les droits LGBT aux États-Unis,432,['Militant pour les droits des personnes trans aux États-Unis'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Militant pour les droits LGBT au Royaume-Uni,Militant pour les droits LGBT au Royaume-Uni,46,['Militant pour les droits des personnes trans au Royaume-Uni'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chevalier de l'ordre de la Pléiade,Chevalier de l'ordre de la Pléiade,92,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député européen du groupe du Parti populaire européen 2009-2014,Député européen du groupe du Parti populaire européen 2009-2014,252,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité ayant fait son coming out,Personnalité ayant fait son coming out,2161,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Reine consort d'Aragon,Reine consort d'Aragon,32,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Reine de Castille,Reine de Castille,6,['Reine consort de Castille'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Étudiant de l'université de Lorraine,Étudiant de l'université de Lorraine,76,"[""Élève de l'École nationale supérieure des mines de Nancy"", ""Docteur de l'université de Lorraine""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Reine consort de Bohême,Reine consort de Bohême,11,"['Reine consort de Bohême du XIIIe siècle', 'Reine consort de Bohême du XVe siècle', 'Reine consort de Bohême du XVIIe siècle', 'Reine consort de Bohême du XVIIIe siècle', 'Reine consort de Bohême du XIXe siècle', 'Reine consort de Bohême du XVIe siècle', 'Reine consort de Bohême du XIVe siècle', 'Reine consort de Bohême du XIIe siècle', 'Reine consort de Bohême du XXe siècle']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en juin 1997,Naissance en juin 1997,301,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en septembre 1999,Naissance en septembre 1999,218,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en juin 1999,Naissance en juin 1999,244,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Reine consort de Suède,Reine consort de Suède,21,"['Reine consort de Suède du XVIe siècle', 'Reine consort de Suède du XXe siècle', 'Reine consort de Suède du XVe siècle', 'Reine consort de Suède du XIVe siècle', 'Reine consort de Suède du XIXe siècle', 'Reine consort de Suède du XVIIe siècle', 'Reine consort de Suède du XXIe siècle', 'Reine consort de Suède du XIIIe siècle', 'Reine consort de Suède du XVIIIe siècle', 'Reine consort de Suède du XIIe siècle']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Reine consort de Norvège,Reine consort de Norvège,19,"['Reine consort de Norvège du XVIe siècle', 'Reine consort de Norvège du XIXe siècle', 'Reine consort de Norvège du XVe siècle', 'Reine consort de Norvège du XIVe siècle', 'Reine consort de Norvège du XXe siècle', 'Reine consort de Norvège du XIIIe siècle', 'Reine consort de Norvège du XVIIIe siècle', 'Reine consort de Norvège du XVIIe siècle', 'Reine consort de Norvège du XXIe siècle', 'Reine consort de Norvège du XIIe siècle']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Décès en juin 2012,Décès en juin 2012,256,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Professeur à l'université de l'Indiana à Bloomington,Professeur à l'université de l'Indiana à Bloomington,57,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Décès à Bloomington (Indiana),Décès à Bloomington (Indiana),34,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse québécoise francophone,Chanteuse québécoise francophone,221,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Maire membre du Parti socialiste (France),Maire membre du Parti socialiste (France),540,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en août 1994,Naissance en août 1994,390,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en février 1994,Naissance en février 1994,422,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en mars 1942,Naissance en mars 1942,356,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Décès en mars 2011,Décès en mars 2011,251,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en mars 1964,Naissance en mars 1964,414,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Couronne d'Aragon/Articles liés,Portail:Couronne d'Aragon/Articles liés,238,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en octobre 1986,Naissance en octobre 1986,496,"['Naissance le 7 octobre 1986', 'Naissance le 6 octobre 1986', 'Naissance le 8 octobre 1986']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en mars 1984,Naissance en mars 1984,540,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en mars 1971,Naissance en mars 1971,457,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en avril 1987,Naissance en avril 1987,593,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Princesse de Russie,Princesse de Russie,6,"['Princesse de Russie au XXe siècle', 'Princesse de Russie au XXIe siècle', 'Princesse de Russie au XIXe siècle', 'Princesse de Russie au XVIIIe siècle', 'Princesse de Russie au XVIIe siècle']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en novembre 1963,Naissance en novembre 1963,410,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en septembre 1987,Naissance en septembre 1987,522,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en février 1987,Naissance en février 1987,588,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en juin 1975,Naissance en juin 1975,422,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député européen élu en France 2014-2019,Député européen élu en France 2014-2019,83,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en octobre 1947,Naissance en octobre 1947,388,['Naissance le 6 octobre 1947'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en octobre 1990,Naissance en octobre 1990,475,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Littérature américaine/Articles liés,Portail:Littérature américaine/Articles liés,10403,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en septembre 1980,Naissance en septembre 1980,505,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en septembre 1953,Naissance en septembre 1953,344,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en août 1974,Naissance en août 1974,414,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en février 1932,Naissance en février 1932,240,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Collaborateur de L'Écho des savanes,Collaborateur de L'Écho des savanes,35,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en juillet 1927,Naissance en juillet 1927,275,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en février 1952,Naissance en février 1952,395,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en juin 1982,Naissance en juin 1982,494,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Économiste français du XXIe siècle,Économiste français du XXIe siècle,288,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en juillet 1967,Naissance en juillet 1967,381,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Consort de Pologne,Consort de Pologne,4,"['Reine consort de Pologne', 'Duchesse de Pologne']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en mars 1882,Naissance en mars 1882,153,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Commandeur de l'ordre royal de l'Étoile polaire,Commandeur de l'ordre royal de l'Étoile polaire,32,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance en avril 1926,Naissance en avril 1926,250,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Élève de l'École nationale supérieure des arts et techniques du théâtre,Élève de l'École nationale supérieure des arts et techniques du théâtre,66,[],2023-10-01T00:00:00
